元データ,Channel ID,関数でチャレンジ（重すぎる）,もりゆか検証中：GASでチャレンジ,GAS用✍
youtube.com::afv_user_id_qAruhRLMuHxGTa-xs22DnA,UCqAruhRLMuHxGTa-xs22DnA,,,
youtube.com::afv_user_id_HNzl4BpHSRBdufFPqNPyOQ,UCHNzl4BpHSRBdufFPqNPyOQ,,,
youtube.com::afv_user_id_MpMl_widFHdE26QFFX5_mQ,UCMpMl_widFHdE26QFFX5_mQ,,,
youtube.com::afv_user_id_37WFU-sUJ9pPG1vVsD0tyA,UC37WFU-sUJ9pPG1vVsD0tyA,,,
youtube.com::afv_user_id_sRFGU2GvUthBcZYbxWtXHA,UCsRFGU2GvUthBcZYbxWtXHA,,,
youtube.com::afv_user_id_qs5Sl2-qmnwf3i6ODLvQ1w,UCqs5Sl2-qmnwf3i6ODLvQ1w,,,
youtube.com::afv_user_id_IzI8RMf8UeVOQk1l6AWMCA,UCIzI8RMf8UeVOQk1l6AWMCA,,,
youtube.com::afv_user_id_lM1cQa56fQ6e6A87Wu5LEQ,UClM1cQa56fQ6e6A87Wu5LEQ,,,
youtube.com::afv_user_id_A8Gx6avpPeg6kHLAXuHBbA,UCA8Gx6avpPeg6kHLAXuHBbA,,,
youtube.com::afv_user_id_nHzm--hwx96P9D3Rnbe3LQ,UCnHzm--hwx96P9D3Rnbe3LQ,,,
youtube.com::afv_user_id_KGZS-lGclkbLa9FWw-x3Ig,UCKGZS-lGclkbLa9FWw-x3Ig,,,
youtube.com::afv_user_id_MfsIb4U3mFFhHm4SdHD5tw,UCMfsIb4U3mFFhHm4SdHD5tw,,,
youtube.com::afv_user_id_Oraw5P87knMNfKgSEzs-ig,UCOraw5P87knMNfKgSEzs-ig,,,
youtube.com::afv_user_id_VxR92R3kl7pr0CYY0podOA,UCVxR92R3kl7pr0CYY0podOA,,,
youtube.com::afv_user_id_u3Q_WZQf8tW6xH8Kx21Lgg,UCu3Q_WZQf8tW6xH8Kx21Lgg,,,
youtube.com::afv_user_id_u1u0lXr88VIHpdwPn3JCNg,UCu1u0lXr88VIHpdwPn3JCNg,,,
youtube.com::afv_user_id_5KD8iN4gO6R_1zWuEShBXw,UC5KD8iN4gO6R_1zWuEShBXw,,,
youtube.com::afv_user_id_NNmRwe7h2dgl-nIUk1toCg,UCNNmRwe7h2dgl-nIUk1toCg,,,
youtube.com::afv_user_id_o4H8ETSyZ67SpWhrmA9iqw,UCo4H8ETSyZ67SpWhrmA9iqw,,,
youtube.com::afv_user_id_r_8SkzM9zCFV-vLvd9jgRw,UCr_8SkzM9zCFV-vLvd9jgRw,,,
youtube.com::afv_user_id_A0cuJmic8yuvd4jeJP56tw,UCA0cuJmic8yuvd4jeJP56tw,,,
youtube.com::afv_user_id_Ar7geypFiaE_9qEt4DMPyw,UCAr7geypFiaE_9qEt4DMPyw,,,
youtube.com::afv_user_id_5cDspT0XR1E3GpwVyOnwAA,UC5cDspT0XR1E3GpwVyOnwAA,,,
youtube.com::afv_user_id_aSnTIeHLgSlq9kjDVrql_Q,UCaSnTIeHLgSlq9kjDVrql_Q,,,
youtube.com::afv_user_id_XLxIIgVJGgExxRMTr4Cwjg,UCXLxIIgVJGgExxRMTr4Cwjg,,,
youtube.com::afv_user_id_EmyPGN3LDnRA-4_qWc_Dkg,UCEmyPGN3LDnRA-4_qWc_Dkg,,,
youtube.com::afv_user_id_hVUBqUVCxaVkgaGL4bQ86A,UChVUBqUVCxaVkgaGL4bQ86A,,,
youtube.com::afv_user_id_9Q3Z5SudK2JIwhYCXWDpvw,UC9Q3Z5SudK2JIwhYCXWDpvw,,,
youtube.com::afv_user_id_G6pZSXi2AXaSGjWEiRaoJA,UCG6pZSXi2AXaSGjWEiRaoJA,,,
youtube.com::afv_user_id_0onxIMga3Glkyi1jwgE-3Q,UC0onxIMga3Glkyi1jwgE-3Q,,,
youtube.com::afv_user_id_D1upUZnC1_zcDGSghlDjoQ,UCD1upUZnC1_zcDGSghlDjoQ,,,
youtube.com::afv_user_id_D-EESHHi-Z9rjub_WvxLEA,UCD-EESHHi-Z9rjub_WvxLEA,,,
youtube.com::afv_user_id__aqpQQpzzTrefOqPK_2Mbw,UC_aqpQQpzzTrefOqPK_2Mbw,,,
youtube.com::afv_user_id_Sd8m0HW9OYgER7SD6fiCcA,UCSd8m0HW9OYgER7SD6fiCcA,,,
youtube.com::afv_user_id_vUfGFGJcZBu78F8bMfCgFg,UCvUfGFGJcZBu78F8bMfCgFg,,,
youtube.com::afv_user_id_C9hBFdQsssyRC-Js96uPiw,UCC9hBFdQsssyRC-Js96uPiw,,,
youtube.com::afv_user_id_ciskS4OdAeAc6gt50o30dg,UCciskS4OdAeAc6gt50o30dg,,,
youtube.com::afv_user_id_x0uRc5HF-rFDEQ7lmNYKEw,UCx0uRc5HF-rFDEQ7lmNYKEw,,,
youtube.com::afv_user_id_D9Ah1AciiPGcvhMA2jwU6g,UCD9Ah1AciiPGcvhMA2jwU6g,,,
youtube.com::afv_user_id_d3A17ExmuRQA49MnYhijKA,UCd3A17ExmuRQA49MnYhijKA,,,
youtube.com::afv_user_id_wFIseT5uOG-aJtwXoewmuQ,UCwFIseT5uOG-aJtwXoewmuQ,,,
youtube.com::afv_user_id_368TexZ5Rc3v5KuoDaJIfw,UC368TexZ5Rc3v5KuoDaJIfw,,,
youtube.com::afv_user_id_geULFdzbt126E44OMWLsTg,UCgeULFdzbt126E44OMWLsTg,,,
youtube.com::afv_user_id_wDmVHSQ7j5w5OEMDpifyEA,UCwDmVHSQ7j5w5OEMDpifyEA,,,
youtube.com::afv_user_id_LRcigNBiOWJH3XIYLSgwnQ,UCLRcigNBiOWJH3XIYLSgwnQ,,,
youtube.com::afv_user_id_k13Bmvw9X5or5pkcOvqXTQ,UCk13Bmvw9X5or5pkcOvqXTQ,,,
youtube.com::afv_user_id_mWkxQZ38jK1fO6xCyh3iQA,UCmWkxQZ38jK1fO6xCyh3iQA,,,
youtube.com::afv_user_id_hshnsP0z2NQyY4y-3bqXcg,UChshnsP0z2NQyY4y-3bqXcg,,,
youtube.com::afv_user_id_yJb4L67IhfQstqYRMe42Ug,UCyJb4L67IhfQstqYRMe42Ug,,,
youtube.com::afv_user_id_iWVjvV6Gh2-q3PSHjwDY4w,UCiWVjvV6Gh2-q3PSHjwDY4w,,,
youtube.com::afv_user_id_h_YKX-TMMwdQrBxfZr2A0w,UCh_YKX-TMMwdQrBxfZr2A0w,,,
youtube.com::afv_user_id_ZDAYuBk-IYMDohocuMpKzw,UCZDAYuBk-IYMDohocuMpKzw,,,
youtube.com::afv_user_id_EuUyz1ww9Wk-n4j2brV99w,UCEuUyz1ww9Wk-n4j2brV99w,,,
youtube.com::afv_user_id_mB9_0A8mEuHKrs2rLE999Q,UCmB9_0A8mEuHKrs2rLE999Q,,,
youtube.com::afv_user_id_AVmlHjp-0ARZ7JwJOcWvpQ,UCAVmlHjp-0ARZ7JwJOcWvpQ,,,
youtube.com::afv_user_id_U9BSb7wwg68RYxzTbVCiOA,UCU9BSb7wwg68RYxzTbVCiOA,,,
youtube.com::afv_user_id_DsB5oS-K8To0NAz4iWVNKQ,UCDsB5oS-K8To0NAz4iWVNKQ,,,
youtube.com::afv_user_id_sh4xVs--whHYrRyK33U6JA,UCsh4xVs--whHYrRyK33U6JA,,,
youtube.com::afv_user_id_yEf6IlgRGx6-zbTEP80jYg,UCyEf6IlgRGx6-zbTEP80jYg,,,
youtube.com::afv_user_id_Jqntep7t6aBm99fXDjmECQ,UCJqntep7t6aBm99fXDjmECQ,,,
youtube.com::afv_user_id_UtVRkZWv0N7ab2ZdPMCnSg,UCUtVRkZWv0N7ab2ZdPMCnSg,,,
youtube.com::afv_user_id_zswDbWBykQq8CzTaFcM6-g,UCzswDbWBykQq8CzTaFcM6-g,,,
youtube.com::afv_user_id_WxEMDWwWOsdsicp4RGpaTA,UCWxEMDWwWOsdsicp4RGpaTA,,,
youtube.com::afv_user_id_WFAtkWo6XpyrcMCbbG18nQ,UCWFAtkWo6XpyrcMCbbG18nQ,,,
youtube.com::afv_user_id_hblx13tzmLudeFgQM-rTCQ,UChblx13tzmLudeFgQM-rTCQ,,,
youtube.com::afv_user_id_gtb1q6puCtkNhI0PMPPnsQ,UCgtb1q6puCtkNhI0PMPPnsQ,,,
youtube.com::afv_user_id_dptJ6iY3lgMhBWPHD1uF2A,UCdptJ6iY3lgMhBWPHD1uF2A,,,
youtube.com::afv_user_id_ZOwOS4SDkbHqJqOTPpqY_Q,UCZOwOS4SDkbHqJqOTPpqY_Q,,,
youtube.com::afv_user_id_0piSkXORh7ptudXkHhKmqw,UC0piSkXORh7ptudXkHhKmqw,,,
youtube.com::afv_user_id_vIwOlsAJAuJyaj1w4QgTsw,UCvIwOlsAJAuJyaj1w4QgTsw,,,
youtube.com::afv_user_id_X4ULRz2NSV0_ioKmrvCGVQ,UCX4ULRz2NSV0_ioKmrvCGVQ,,,
youtube.com::afv_user_id_PkzAgBMGBMYLEriAkMSkEQ,UCPkzAgBMGBMYLEriAkMSkEQ,,,
youtube.com::afv_user_id_GPikg9zMu8lyZgZhNk2mnA,UCGPikg9zMu8lyZgZhNk2mnA,,,
youtube.com::afv_user_id_XTsCXNGHmePgo3a47hnsAA,UCXTsCXNGHmePgo3a47hnsAA,,,
youtube.com::afv_user_id_7Gpp9AXsyBns4oPt0rd82A,UC7Gpp9AXsyBns4oPt0rd82A,,,
youtube.com::afv_user_id_7AoLqiNNvRxzXgluHieU5g,UC7AoLqiNNvRxzXgluHieU5g,,,
youtube.com::afv_user_id_doh7RatxhX3c3stpz68ppQ,UCdoh7RatxhX3c3stpz68ppQ,,,
youtube.com::afv_user_id_KDVQ_x4oBZHyOkgfbz3wRw,UCKDVQ_x4oBZHyOkgfbz3wRw,,,
youtube.com::afv_user_id_nEi7lDunUdVaHABvS-S3ag,UCnEi7lDunUdVaHABvS-S3ag,,,
youtube.com::afv_user_id_NiXCniQU6D32nYxJVd3fYg,UCNiXCniQU6D32nYxJVd3fYg,,,
youtube.com::afv_user_id_zkUVvwcUOkv3rLHvu69ImQ,UCzkUVvwcUOkv3rLHvu69ImQ,,,
youtube.com::afv_user_id_G-5D9k_fL4FnMeNuraeAtA,UCG-5D9k_fL4FnMeNuraeAtA,,,
youtube.com::afv_user_id_pGY2vcoKXf7K6tFzsbSv7w,UCpGY2vcoKXf7K6tFzsbSv7w,,,
youtube.com::afv_user_id_cXtyjK8wagT5LWS5bBgPPQ,UCcXtyjK8wagT5LWS5bBgPPQ,,,
youtube.com::afv_user_id_0EV2xq2BGR7m0JJddd8k-w,UC0EV2xq2BGR7m0JJddd8k-w,,,
youtube.com::afv_user_id_rf2qwLTByi3_KSpO4cowSw,UCrf2qwLTByi3_KSpO4cowSw,,,
youtube.com::afv_user_id_rGHxmvpzezwUaZX5pnzXDA,UCrGHxmvpzezwUaZX5pnzXDA,,,
youtube.com::afv_user_id_uHuoqShm5tSkmNhPCr2iRg,UCuHuoqShm5tSkmNhPCr2iRg,,,
youtube.com::afv_user_id_PgZyazsZ-2FiFa7VdIScLw,UCPgZyazsZ-2FiFa7VdIScLw,,,
youtube.com::afv_user_id_4sbF-2DX9UrM45ZOMpzubw,UC4sbF-2DX9UrM45ZOMpzubw,,,
youtube.com::afv_user_id_c5GJj0TR8YT1jVCJ6P3mKA,UCc5GJj0TR8YT1jVCJ6P3mKA,,,
youtube.com::afv_user_id__qzqv92T-tY9wMnLndGYSQ,UC_qzqv92T-tY9wMnLndGYSQ,,,
youtube.com::afv_user_id_CaON3CSfIk32XZ1OZiiRAw,UCCaON3CSfIk32XZ1OZiiRAw,,,
youtube.com::afv_user_id_V5ZZlLjk5MKGg3L0n0vbzw,UCV5ZZlLjk5MKGg3L0n0vbzw,,,
youtube.com::afv_user_id_IljccFeDpFj5SmabJrXEzw,UCIljccFeDpFj5SmabJrXEzw,,,
youtube.com::afv_user_id_kKyQpfQCClQLJreqiORliw,UCkKyQpfQCClQLJreqiORliw,,,
youtube.com::afv_user_id_fMIdADo6FQayQCOkLYGhrQ,UCfMIdADo6FQayQCOkLYGhrQ,,,
youtube.com::afv_user_id_u5pac3VmabJ-OvFiPxlzIA,UCu5pac3VmabJ-OvFiPxlzIA,,,
youtube.com::afv_user_id_m3ed7ekNh5YtzJ6EHAc4dw,UCm3ed7ekNh5YtzJ6EHAc4dw,,,
youtube.com::afv_user_id_P7RggZZPjOkV1_kDEwjCOg,UCP7RggZZPjOkV1_kDEwjCOg,,,
youtube.com::afv_user_id_XlYssKQIdowiiRblarvhSw,UCXlYssKQIdowiiRblarvhSw,,,
youtube.com::afv_user_id_gyqn1x2hefGq8WiW3B2T7A,UCgyqn1x2hefGq8WiW3B2T7A,,,
youtube.com::afv_user_id_Q_mSPgtaXmpsi7iBZ6322Q,UCQ_mSPgtaXmpsi7iBZ6322Q,,,
youtube.com::afv_user_id_lPLW-9Nfbvf76ksj-4c1kQ,UClPLW-9Nfbvf76ksj-4c1kQ,,,
youtube.com::afv_user_id_daJGTb2IJuRZydqxPGvf1g,UCdaJGTb2IJuRZydqxPGvf1g,,,
youtube.com::afv_user_id_OWfr4E8lUrbKX8zh6vmlsQ,UCOWfr4E8lUrbKX8zh6vmlsQ,,,
youtube.com::afv_user_id_TykwCHfj4bhStkDunlSrGg,UCTykwCHfj4bhStkDunlSrGg,,,
youtube.com::afv_user_id_ZCzstgLGQdK8GSztJHh0-w,UCZCzstgLGQdK8GSztJHh0-w,,,
youtube.com::afv_user_id_aYf4O4CxQ8VU4iXL74j8Aw,UCaYf4O4CxQ8VU4iXL74j8Aw,,,
youtube.com::afv_user_id_DFxQgB9Dc_MzxiEKjozWwg,UCDFxQgB9Dc_MzxiEKjozWwg,,,
youtube.com::afv_user_id_nHSi0oe3V_iH_XuaFRYi_A,UCnHSi0oe3V_iH_XuaFRYi_A,,,
youtube.com::afv_user_id_0gWGKqcPXrRsLfzgv6EaCA,UC0gWGKqcPXrRsLfzgv6EaCA,,,
youtube.com::afv_user_id_fIQhuQFzzuTDHogCnM6pYA,UCfIQhuQFzzuTDHogCnM6pYA,,,
youtube.com::afv_user_id_qQc6r_ktaUoUepP3DeXMnw,UCqQc6r_ktaUoUepP3DeXMnw,,,
youtube.com::afv_user_id_HBPldqnZgAYM9QupDDeGsw,UCHBPldqnZgAYM9QupDDeGsw,,,
youtube.com::afv_user_id_1qeDvnf0kBWfpK3Cxv53kA,UC1qeDvnf0kBWfpK3Cxv53kA,,,
youtube.com::afv_user_id_9-YGxGXWG3DGHlsNFR79TQ,UC9-YGxGXWG3DGHlsNFR79TQ,,,
youtube.com::afv_user_id_K42WPNKdO9k9ipo4LYV26g,UCK42WPNKdO9k9ipo4LYV26g,,,
youtube.com::afv_user_id_RwlGbdH79F2LgnhbDyN5gg,UCRwlGbdH79F2LgnhbDyN5gg,,,
youtube.com::afv_user_id_W9kmQ0im_m_dsGp3JPzgpA,UCW9kmQ0im_m_dsGp3JPzgpA,,,
youtube.com::afv_user_id_sD8N_v4NM0zWMcfsuGsT0Q,UCsD8N_v4NM0zWMcfsuGsT0Q,,,
youtube.com::afv_user_id_SEVmNAvs5-8OdkKxyp8AWA,UCSEVmNAvs5-8OdkKxyp8AWA,,,
youtube.com::afv_user_id_nBr1FMWKrXyFndyHZgdWnw,UCnBr1FMWKrXyFndyHZgdWnw,,,
youtube.com::afv_user_id_pkZZI2UIyvdXkYzLbDZR9Q,UCpkZZI2UIyvdXkYzLbDZR9Q,,,
youtube.com::afv_user_id_KscVAPl-maU5V1dR61cg1w,UCKscVAPl-maU5V1dR61cg1w,,,
youtube.com::afv_user_id_NbD-hBvcktFZ4P4ECmelBg,UCNbD-hBvcktFZ4P4ECmelBg,,,
youtube.com::afv_user_id_dhGzT9iqJrP0m7xRb7A6YQ,UCdhGzT9iqJrP0m7xRb7A6YQ,,,
youtube.com::afv_user_id_r4n3uNwGOyGRrTWtEsstyQ,UCr4n3uNwGOyGRrTWtEsstyQ,,,
youtube.com::afv_user_id_sof6qICUcobSUN0tTnR-4g,UCsof6qICUcobSUN0tTnR-4g,,,
youtube.com::afv_user_id_0maaIVfCFgN_nJNdagpskA,UC0maaIVfCFgN_nJNdagpskA,,,
youtube.com::afv_user_id_Xemg6zTHMz-FJj1Wisdwcg,UCXemg6zTHMz-FJj1Wisdwcg,,,
youtube.com::afv_user_id_JY_S7-OCeTcQ1oYpKalJ9Q,UCJY_S7-OCeTcQ1oYpKalJ9Q,,,
youtube.com::afv_user_id_aMuCIUszPKEx8966ZCVfGw,UCaMuCIUszPKEx8966ZCVfGw,,,
youtube.com::afv_user_id_2CHrDE_h5bqpcU4SVFG1mw,UC2CHrDE_h5bqpcU4SVFG1mw,,,
youtube.com::afv_user_id_EdiMA-7EUoUzQAXAJDRZUg,UCEdiMA-7EUoUzQAXAJDRZUg,,,
youtube.com::afv_user_id_z6fgzPNhkCEJ7_PNbfnAig,UCz6fgzPNhkCEJ7_PNbfnAig,,,
youtube.com::afv_user_id_aHHLRsRwCOWakabeFhXm1w,UCaHHLRsRwCOWakabeFhXm1w,,,
youtube.com::afv_user_id_WIuyI2tf6Ibj5jee0M7MPQ,UCWIuyI2tf6Ibj5jee0M7MPQ,,,
youtube.com::afv_user_id_Ez4YHGP66QE1-0Wwe9ogtA,UCEz4YHGP66QE1-0Wwe9ogtA,,,
youtube.com::afv_user_id_M3Eo_7bq7Z1EuksMgs5jCA,UCM3Eo_7bq7Z1EuksMgs5jCA,,,
youtube.com::afv_user_id_I5pX--ky1-KE8xu5ybTq2Q,UCI5pX--ky1-KE8xu5ybTq2Q,,,
youtube.com::afv_user_id_hpOzDYOACc76rOtPL7AIqA,UChpOzDYOACc76rOtPL7AIqA,,,
youtube.com::afv_user_id_0OXPEQRKArB_EVyFMwDbAQ,UC0OXPEQRKArB_EVyFMwDbAQ,,,
youtube.com::afv_user_id_zPTlM3nd2rgOIjNSIMhM_g,UCzPTlM3nd2rgOIjNSIMhM_g,,,
youtube.com::afv_user_id_S_pCnGzpj4qLsjB2cqAsCw,UCS_pCnGzpj4qLsjB2cqAsCw,,,
youtube.com::afv_user_id_GiMm6ix3x_83YzxoL4MnMQ,UCGiMm6ix3x_83YzxoL4MnMQ,,,
youtube.com::afv_user_id_swX_WRx2Y2f0coYYupdCeA,UCswX_WRx2Y2f0coYYupdCeA,,,
youtube.com::afv_user_id_XaDh7jX9YbY1DWiSvddAag,UCXaDh7jX9YbY1DWiSvddAag,,,
youtube.com::afv_user_id_MMQH-Vi2uuX0JpxFuzPLBg,UCMMQH-Vi2uuX0JpxFuzPLBg,,,
youtube.com::afv_user_id_TfEtX6t1sFquTY1HyRXqKw,UCTfEtX6t1sFquTY1HyRXqKw,,,
youtube.com::afv_user_id_9fU-GyEBFBwBWITCCS5rig,UC9fU-GyEBFBwBWITCCS5rig,,,
youtube.com::afv_user_id_LJcut2UqwbWuGtY9K8jY8w,UCLJcut2UqwbWuGtY9K8jY8w,,,
youtube.com::afv_user_id_xGYLQ50w4gIbOXZf5SJROg,UCxGYLQ50w4gIbOXZf5SJROg,,,
youtube.com::afv_user_id_zWWManSXqXou3AshgL5llg,UCzWWManSXqXou3AshgL5llg,,,
youtube.com::afv_user_id_5bbKhh4UO0GSr0xvheT1hA,UC5bbKhh4UO0GSr0xvheT1hA,,,
youtube.com::afv_user_id_C0EDAN3QKCw5lP3ZjXFKTQ,UCC0EDAN3QKCw5lP3ZjXFKTQ,,,
youtube.com::afv_user_id_DrxHLzhOwvR_7kB91kav_Q,UCDrxHLzhOwvR_7kB91kav_Q,,,
youtube.com::afv_user_id_7VoiLPGn3UUQ6ozwWwt61A,UC7VoiLPGn3UUQ6ozwWwt61A,,,
youtube.com::afv_user_id_iswegVRhZzcE0WwwpcnSnQ,UCiswegVRhZzcE0WwwpcnSnQ,,,
youtube.com::afv_user_id_L9_9Az2HB1mU9sSUL8zVoQ,UCL9_9Az2HB1mU9sSUL8zVoQ,,,
youtube.com::afv_user_id_fv_0fsUP1M9fW7BreAxfgw,UCfv_0fsUP1M9fW7BreAxfgw,,,
youtube.com::afv_user_id_T-xz7Ot0fmEcyVAbnVftmw,UCT-xz7Ot0fmEcyVAbnVftmw,,,
youtube.com::afv_user_id_rUfBW0jCq2HNYCpvcW8mVw,UCrUfBW0jCq2HNYCpvcW8mVw,,,
youtube.com::afv_user_id_G3qr4OTlR68frlT569jbYg,UCG3qr4OTlR68frlT569jbYg,,,
youtube.com::afv_user_id_l5beTWE_7JsXbL7XT95EtA,UCl5beTWE_7JsXbL7XT95EtA,,,
youtube.com::afv_user_id_TAB2kXvzXHyaLnKF8sKUfw,UCTAB2kXvzXHyaLnKF8sKUfw,,,
youtube.com::afv_user_id__tOiZp5HpHpFcVRZcdM0gQ,UC_tOiZp5HpHpFcVRZcdM0gQ,,,
youtube.com::afv_user_id_rYez0Suj9FhdAyYvFZQ5sQ,UCrYez0Suj9FhdAyYvFZQ5sQ,,,
youtube.com::afv_user_id_We5S_1OhK-nh4XWty39lVA,UCWe5S_1OhK-nh4XWty39lVA,,,
youtube.com::afv_user_id_AQSb6s9DlYyyADgDvG-Adw,UCAQSb6s9DlYyyADgDvG-Adw,,,
youtube.com::afv_user_id_I4kCOGFXW7-tpdCSBMmsJw,UCI4kCOGFXW7-tpdCSBMmsJw,,,
youtube.com::afv_user_id_8aIZF5U67Ght05GaCSGuMw,UC8aIZF5U67Ght05GaCSGuMw,,,
youtube.com::afv_user_id_6yI_Ev0RGKUh0JzhdRdaZw,UC6yI_Ev0RGKUh0JzhdRdaZw,,,
youtube.com::afv_user_id_g5-z1hpD7pg5T85OO9S20Q,UCg5-z1hpD7pg5T85OO9S20Q,,,
youtube.com::afv_user_id_UaBNktaCDpDK-3GgTwUocg,UCUaBNktaCDpDK-3GgTwUocg,,,
youtube.com::afv_user_id_QXtDYWv_MNhvnPEWhWfetQ,UCQXtDYWv_MNhvnPEWhWfetQ,,,
youtube.com::afv_user_id_Ob2mSJVXt_Aw2pAyj3Glgw,UCOb2mSJVXt_Aw2pAyj3Glgw,,,
youtube.com::afv_user_id_Quut-v7nhUY38bp8PkWqww,UCQuut-v7nhUY38bp8PkWqww,,,
youtube.com::afv_user_id_dmUeV1gcj-F7MDrsDNAsCQ,UCdmUeV1gcj-F7MDrsDNAsCQ,,,
youtube.com::afv_user_id_bw91BgRkqc3pDUi2I0XRoA,UCbw91BgRkqc3pDUi2I0XRoA,,,
youtube.com::afv_user_id_oAAHGFRFY_0WfXOJZybUXA,UCoAAHGFRFY_0WfXOJZybUXA,,,
youtube.com::afv_user_id_1bq8IuZYpQTRlTaFp3F92Q,UC1bq8IuZYpQTRlTaFp3F92Q,,,
youtube.com::afv_user_id_MU5wgePzH9rL5shQLp-C_g,UCMU5wgePzH9rL5shQLp-C_g,,,
youtube.com::afv_user_id_hHjlVYSthw2tsLNyCHglQQ,UChHjlVYSthw2tsLNyCHglQQ,,,
youtube.com::afv_user_id_xJXwYLqwpT7ZOw8Qy4eqJw,UCxJXwYLqwpT7ZOw8Qy4eqJw,,,
youtube.com::afv_user_id_d1tyBQ6LDvmRMKBIW5przg,UCd1tyBQ6LDvmRMKBIW5przg,,,
youtube.com::afv_user_id_i8_blbAUzg4lX5tsjcTVTw,UCi8_blbAUzg4lX5tsjcTVTw,,,
youtube.com::afv_user_id_vDooE6fM2LBk6f7vmaGyUA,UCvDooE6fM2LBk6f7vmaGyUA,,,
youtube.com::afv_user_id_XRJMYrhuMHWfWY4ogUQHrg,UCXRJMYrhuMHWfWY4ogUQHrg,,,
youtube.com::afv_user_id_UGXTJHOvsSmtU8N524uYdQ,UCUGXTJHOvsSmtU8N524uYdQ,,,
youtube.com::afv_user_id_5lQykJ-4ZOC6xZqRRVuLIg,UC5lQykJ-4ZOC6xZqRRVuLIg,,,
youtube.com::afv_user_id_XGrS_2p1HorG3pysUmXwPw,UCXGrS_2p1HorG3pysUmXwPw,,,
youtube.com::afv_user_id_keu68fNej8jXnM0hcNuXhQ,UCkeu68fNej8jXnM0hcNuXhQ,,,
youtube.com::afv_user_id_V4VLvgHLvc7kdymND74cew,UCV4VLvgHLvc7kdymND74cew,,,
youtube.com::afv_user_id_LKYziIEGc8joR3kZUUuRAg,UCLKYziIEGc8joR3kZUUuRAg,,,
youtube.com::afv_user_id_QroUtPIMKyVFulhROUItog,UCQroUtPIMKyVFulhROUItog,,,
youtube.com::afv_user_id_VpbmXihea3qPeVtNwyLDGA,UCVpbmXihea3qPeVtNwyLDGA,,,
youtube.com::afv_user_id_oPyMOpfoFHpmyHUJJEW_Pw,UCoPyMOpfoFHpmyHUJJEW_Pw,,,
youtube.com::afv_user_id_SH2DspCdc0NNvKP0ZNCaMw,UCSH2DspCdc0NNvKP0ZNCaMw,,,
youtube.com::afv_user_id_BJ2q5XYvPrLy1V1DitikHQ,UCBJ2q5XYvPrLy1V1DitikHQ,,,
youtube.com::afv_user_id_6EVKFK7OJYCTIoQMe0vdBg,UC6EVKFK7OJYCTIoQMe0vdBg,,,
youtube.com::afv_user_id_4dvgxfLxy2FupIsxsDACkA,UC4dvgxfLxy2FupIsxsDACkA,,,
youtube.com::afv_user_id_xp8MQVB8Ianyf6hPxZZ5-A,UCxp8MQVB8Ianyf6hPxZZ5-A,,,
youtube.com::afv_user_id_lMf2SZNydNOQVLRHynPEpw,UClMf2SZNydNOQVLRHynPEpw,,,
youtube.com::afv_user_id_pJZRAnt0ynbRXFpXHDC0uw,UCpJZRAnt0ynbRXFpXHDC0uw,,,
youtube.com::afv_user_id_8M9CxKoX692NUF2ksomofQ,UC8M9CxKoX692NUF2ksomofQ,,,
youtube.com::afv_user_id_LQlkHgD2ltaptlgs20eZ6Q,UCLQlkHgD2ltaptlgs20eZ6Q,,,
youtube.com::afv_user_id_4gdjRllGCVpr80lF4i37pg,UC4gdjRllGCVpr80lF4i37pg,,,
youtube.com::afv_user_id_zd4Dnz_fuQSIDTCWo11MaQ,UCzd4Dnz_fuQSIDTCWo11MaQ,,,
youtube.com::afv_user_id_DvFMtxzBTJ-xYOhG7xoZ-Q,UCDvFMtxzBTJ-xYOhG7xoZ-Q,,,
youtube.com::afv_user_id_kS_L8KIQ93C4zMcMrWudkA,UCkS_L8KIQ93C4zMcMrWudkA,,,
youtube.com::afv_user_id_RJL3BrWVc-ypwXSBprk-1g,UCRJL3BrWVc-ypwXSBprk-1g,,,
youtube.com::afv_user_id_gfaLRJVP2alPPvhadv5hRA,UCgfaLRJVP2alPPvhadv5hRA,,,
youtube.com::afv_user_id_g3ZVoGAYGKo5I8yziVkt_A,UCg3ZVoGAYGKo5I8yziVkt_A,,,
youtube.com::afv_user_id_P5XGQlQ6Mdi8-uDlbcgZRg,UCP5XGQlQ6Mdi8-uDlbcgZRg,,,
youtube.com::afv_user_id_fHDdw0CUozwM49gDLqDmJQ,UCfHDdw0CUozwM49gDLqDmJQ,,,
youtube.com::afv_user_id_noYhOtV0IXZ6lv2R-ZnB_Q,UCnoYhOtV0IXZ6lv2R-ZnB_Q,,,
youtube.com::afv_user_id_v1jAWnr9rPKRQsEZYl5izQ,UCv1jAWnr9rPKRQsEZYl5izQ,,,
youtube.com::afv_user_id_w6gNpp35E4QJChCxHR4RWw,UCw6gNpp35E4QJChCxHR4RWw,,,
youtube.com::afv_user_id_IfX73iNlxOuMBNU9o07wmQ,UCIfX73iNlxOuMBNU9o07wmQ,,,
youtube.com::afv_user_id_Qrf7CMFUrRWCgwWvLbnH2g,UCQrf7CMFUrRWCgwWvLbnH2g,,,
youtube.com::afv_user_id_JBYUUv5h8HU5BB73ebEQbg,UCJBYUUv5h8HU5BB73ebEQbg,,,
